TIMESTAMP,NEE,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,G,WTD,SWC,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WTD_F,SWC_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20170208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5186891041666666,0.7713639583333333,1.4053947708333336,-9999,-9999,-9999,-9999,-9999,157.38552083333337,-9999,326.0672708333331,-9999,-9999,-9999,-9999,5.062729166666666,-9999,100.2905208333333,15.246291666666664,0.0,-9999,-9999,-9999,2.3098125,-107.11826634335092,1.7054807709627688,32.2208129061653,3.0
20170209,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.2412417916666667,0.7827770833333334,0.6606153333333334,-9999,-9999,-9999,-9999,-9999,171.2628125,-9999,265.79212499999994,-9999,-9999,-9999,-9999,4.748187499999999,-9999,102.16777083333332,5.213145833333333,0.0,-9999,-9999,-9999,2.3276875,-96.66363610789357,2.064130866745669,57.37295743507574,3.0
20170210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4051620416666668,0.7842958333333335,1.1007472291666671,-9999,-9999,-9999,-9999,-9999,172.49814583333333,-9999,297.12339583333335,-9999,-9999,-9999,-9999,5.182229166666668,-9999,101.63729166666668,11.166895833333335,0.0,-9999,-9999,-9999,3.374125000000001,-111.17396761709023,1.6577475569365454,49.599183697578994,3.0
20170211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.6633804583333334,0.7392920833333331,1.791830895833333,-9999,-9999,-9999,-9999,-9999,111.23474999999998,-9999,376.1291458333335,-9999,-9999,-9999,-9999,5.046145833333333,-9999,100.802875,19.553750000000004,0.15900000000000006,-9999,-9999,-9999,4.198937499999999,-92.22785996300415,1.68445776863654,31.193890805219112,3.0
20170212,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5990355416666666,0.7531791666666666,1.620405645833334,-9999,-9999,-9999,-9999,-9999,98.31456249999998,-9999,354.6138333333333,-9999,-9999,-9999,-9999,4.971666666666667,-9999,101.39360416666668,17.79970833333334,0.20100000000000004,-9999,-9999,-9999,3.4090000000000003,-87.2240504742696,1.560679978213895,46.07274965855035,3.0
20170213,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3664317500000001,0.7776895833333333,0.9978416458333336,-9999,-9999,-9999,-9999,-9999,167.1281666666667,-9999,298.9393541666668,-9999,-9999,-9999,-9999,5.239958333333335,-9999,101.8313541666667,10.345604166666666,0.0,-9999,-9999,-9999,2.4042708333333342,-96.50855601790536,1.7388623846567033,51.311705454889115,3.0
20170214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3234480208333333,0.650094375,0.8823390000000004,-9999,-9999,-9999,-9999,-9999,56.023208333333336,-9999,347.4397083333334,-9999,-9999,-9999,-9999,4.536604166666666,-9999,100.82841666666666,8.753979166666667,11.006999999999998,-9999,-9999,-9999,2.347020833333333,-83.14951247302497,2.1994075859841167,30.12049297996164,3.0
20170215,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.32310229166666665,0.7913747916666667,0.8812953749999998,-9999,-9999,-9999,-9999,-9999,180.05429166666667,-9999,301.4149791666667,-9999,-9999,-9999,-9999,4.670645833333333,-9999,100.90395833333332,8.676166666666665,0.3210000000000001,-9999,-9999,-9999,2.7469791666666667,-99.01769647632652,1.9797182547546277,32.21253412110977,3.0
20170216,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3407659791666666,0.8023185416666666,0.9281962916666668,-9999,-9999,-9999,-9999,-9999,186.6200625,-9999,277.01170833333333,-9999,-9999,-9999,-9999,4.911479166666667,-9999,101.12454166666667,9.002041666666663,0.0,-9999,-9999,-9999,1.658875,-104.55583000829093,1.809606665581991,31.98554217581357,3.0
20170217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4282556874999999,0.7897702083333332,1.1634174166666666,-9999,-9999,-9999,-9999,-9999,174.11179166666668,-9999,307.2561041666668,-9999,-9999,-9999,-9999,5.027479166666667,-9999,100.75389583333332,12.366479166666664,0.4109999999999999,-9999,-9999,-9999,2.559312499999999,-103.40605429801987,1.736909607631001,30.40299495311548,3.0
